,movie_id,original_title,tags
4783,185465,manito,"fifteen years ago, their washington heights neighborhood was dubbed the crack-cocaine capital of the world, but today it is transforming into one of the most vibrant, spanish-speaking communities in the united states. while the drug dealers continue to disappear, their violent legacy still casts a shadow over the neighborhood and its residents. junior, an ex-convict struggling to get his life back on track, is a product of this legacy. his younger brother manny, the salutatorian of his high school class, embodies the hope of the future. on the night of his graduation party, manny finds himself faced with an ill-fated decision that could change his life forever [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ] frankyg leominaya ericeason"
4784,38780,rampage,"the boredom of small town life is eating bill williamson alive. feeling constrained and claustrophobic in the meaningless drudgery of everyday life and helpless against overwhelming global dissolution, bill begins a descent into madness. his shockingly violent plan will shake the very foundations of society by painting the streets red with blood. rampage massacre killingspree [ { "" i d "" :  2 8 ,  "" n a m e "" :  "" a c t i o n "" } ,  { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ,  { "" i d "" :  8 0 ,  "" n a m e "" :  "" c r i m e "" } ,  { "" i d "" :  5 3 ,  "" n a m e "" :  "" t h r i l l e r "" } ] brendanfletcher shaunsipos uweboll"
4785,14022,slacker,"presents a day in the life in austin, texas among its social outcasts and misfits, predominantly the twenty-something set, using a series of linear vignettes. these characters, who in some manner just don't fit into the establishment norms, move seamlessly from one scene to the next, randomly coming and going into one another's lives. moon philosophy burglar texas dream atomicbomb tent anarchist telescope ufo independentfilm cigarettesmoking africanamerican writer cafe sunglasses papsmear austintexas hitandrun dallastexas twentysomething referencetojackruby dairyqueenrestaurant moonwalk anarchiccomedy [ { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ] richardlinklater markjames richardlinklater"
4786,366967,dutch kills,"a desperate ex-con is forced to gather his old crew for one last job to pay off his sister's debt to a dangerous local criminal. [ { "" i d "" :  5 3 ,  "" n a m e "" :  "" t h r i l l e r "" } ,  { "" i d "" :  8 0 ,  "" n a m e "" :  "" c r i m e "" } ,  { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ] r.l.mann tamafilianga josephmazzella"
4787,255266,dry spell,"sasha tries to get her soon-to-be ex husband kyle laid so she can move on with her sex life guilt-free. dating divorce sexscene sexcomedy antiromanticcomedy [ { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ,  { "" i d "" :  1 0 7 4 9 ,  "" n a m e "" :  "" r o m a n c e "" } ] suzilorraine jareddegado travislegge"
4788,17345,flywheel,"jay austin wants to sell you a used car, but watch out! many victims have fallen prey to his smiling face and hasty promises. austin does everything his way until his dishonesty and manipulation are exposed. like many men, he becomes disgusted by the masks he wears and the lies he tells. in every man's life, there can be a turning point. when jay makes his turn, he never looks back. christianity fathersonrelationship georgia arkofthecovenant minister christianfilm repentance [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ,  { "" i d "" :  1 0 7 5 1 ,  "" n a m e "" :  "" f a m i l y "" } ] alexkendrick alexkendrick"
4789,226458,backmask,"during an all-night, drug-fueled party at an abandoned asylum known for the horrific treatment of its patients, a group of ordinary teens decide to experiment with the occult, mysteriously leading to a violent possession. in an effort to find help, the group rushes to escape, only to find themselves locked inside with no means of communication. tempers flare, trusts are broken and in attempt to save one of their friends possessed by the demon, the amateurs try to perform an exorcism. instead of solving the problem, and unbeknownst to them, they unleash an even more powerful and vengeful spirit, one with a distinct motive and which wants them all dead. the teen's only chance of survival is to uncover the asylum's deep mysteries and find a way out before it's too late. possession [ { "" i d "" :  5 3 ,  "" n a m e "" :  "" t h r i l l e r "" } ,  { "" i d "" :  2 7 ,  "" n a m e "" :  "" h o r r o r "" } ] stephenlang kellyblatz marcusnispel"
4790,24055,the puffy chair,"josh's life is pretty much in the toilet. he's a failed nyc indie rocker, and a failing booking agent. but he finds the potential of a small victory in a really bad idea. he decides to purchase a 1985 lazy boy on ebay, just like the one his dad had when josh was a kid. he'll drive cross-country for the chair, staying with emily at his brother's house on the way, and deliver it to his father as a surprise birthday gift. but when rhett ends up coming along for the ride, it's three people and a giant purple puffy chair in a too-small van... and one of them has to go before the trip's end. mumblecore [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ,  { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ,  { "" i d "" :  1 0 7 4 9 ,  "" n a m e "" :  "" r o m a n c e "" } ] markduplass katieaselton jayduplass"
4791,287625,stories of our lives,"created by the members of a nairobi-based arts collective — who have removed their names from the film for fear of reprisal — this anthology film that dramatizes true-life stories from kenya’s oppressed lgbtq community is both a labour of love and a bold act of militancy. [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ] louisbrooke allanbryanweku jimchuchu"
4792,44990,breaking upwards,"'breaking upwards' explores a young, real-life new york couple who, four years in and battling codependency, decide to intricately strategize their own break up. based on an actual experiment devised by director/actor daryl wein and actress zoe lister-jones, the film loosely interprets a year in their lives exploring alternatives to monogamy, and the madness that ensues. an uncensored look at young love, lust, and the pangs of codependency, 'breaking upwards' follows its characters as they navigate each others' emotions across the city they love. it begs the question: is it ever possible to grow apart together? independentfilm [ { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ,  { "" i d "" :  1 0 7 4 9 ,  "" n a m e "" :  "" r o m a n c e "" } ] zoelister-jones darylwein darylwein"
4793,86304,all superheroes must die,"masked vigilantes charge (jason trost), cutthroat (lucas till), the wall (lee valmassy), and shadow (sophie merkley) are rendered powerless by their archenemy (james remar) and are forced to complete a series of deadly tasks in order to save the lives of more than 100 innocent civilians. should they fail or refuse to cooperate, the entire town will be destroyed. ~ jason buchanan, rovi superhero [ { "" i d "" :  8 7 8 ,  "" n a m e "" :  "" s c i e n c e  f i c t i o n "" } ,  { "" i d "" :  5 3 ,  "" n a m e "" :  "" t h r i l l e r "" } ] jasontrost lucastill jasontrost"
4794,692,pink flamingos,"notorious baltimore criminal and underground figure divine goes up against connie &amp; raymond marble, a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""the filthiest person alive"". gay trailerpark popculture drugdealer heroin fetishism spanner excrements disgust dogdirt van independentfilm adulthumor unsimulatedsex cultclassic drag hitchhike [ { "" i d "" :  2 7 ,  "" n a m e "" :  "" h o r r o r "" } ,  { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ,  { "" i d "" :  8 0 ,  "" n a m e "" :  "" c r i m e "" } ] divine davidlochary johnwaters"
4795,39851,clean,"after losing her husband to a heroin overdose, emily wang fights to overcome her own addictions and to be reconciled with her estranged son. addiction recoveringdrugaddict estrangedson [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ] maggiecheung nicknolte olivierassayas"
4796,13898,دایره,"various women struggle to function in the oppressively sexist society of contemporary iran. [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ,  { "" i d "" :  1 0 7 6 9 ,  "" n a m e "" :  "" f o r e i g n "" } ] nargessmamizadeh maryiampalvinalmani jafarpanahi"
4797,157185,tin can man,"recently dumped by his girlfirend for another man, working in a job he hates, things could be better for peter. one night, while he is alone in his apartment, there is a knock on the door. his life will never be the same again. homeinvasion [ { "" i d "" :  2 7 ,  "" n a m e "" :  "" h o r r o r "" } ] michaelparle emmaelizaregan ivankavanagh"
4798,36095,キュア,"a wave of gruesome murders is sweeping tokyo. the only connection is a bloody x carved into the neck of each of the victims. in each case, the murderer is found near the victim and remembers nothing of the crime. detective takabe and psychologist sakuma are called in to figure out the connection, but their investigation goes nowhere... japan prostitute hotel basedonnovel hallucination interview investigation murder junkyard interrogation stranger psychosis recordplayer mentalhospital neo-noir personalitydisorder serialkiler [ { "" i d "" :  8 0 ,  "" n a m e "" :  "" c r i m e "" } ,  { "" i d "" :  2 7 ,  "" n a m e "" :  "" h o r r o r "" } ,  { "" i d "" :  9 6 4 8 ,  "" n a m e "" :  "" m y s t e r y "" } ,  { "" i d "" :  5 3 ,  "" n a m e "" :  "" t h r i l l e r "" } ] kojiyakusho masatohagiwara kiyoshikurosawa"
4799,182291,on the downlow,"isaac and angel are two young latinos involved in a south side chicago gang. they have a secret in a world where secrets are forbidden. confession hazing gangmember latino lgbt catholicpriest shakespeare'sromeoandjuliet latinolgbt ganginitiation gunplay [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ] tonysancho michaelcortez tadeogarcia"
4800,286939,sanctuary: quite a conundrum,"it should have been just a normal day of sex, fun, alcohol, hormones and debauchery for tabitha and mimi, two over-privileged twenty-somethings. but that so-called normalcy gets tossed out the window when a devastating event occurs at a pool party. [ { "" i d "" :  5 3 ,  "" n a m e "" :  "" t h r i l l e r "" } ,  { "" i d "" :  2 7 ,  "" n a m e "" :  "" h o r r o r "" } ,  { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ] sasharamos erincline thomasl.phillips"
4801,124606,bang,"a young woman in l.a. is having a bad day: she's evicted, an audition ends with a producer furious she won't trade sex for the part, and a policeman nabs her for something she didn't do, demanding fellatio to release her. she snaps, grabs his gun, takes his uniform, and leaves him cuffed to a tree where he's soon having a defenseless chat with a homeless man. she takes off on the cop's motorcycle and, for an afternoon, experiences a cop's life. she talks a young man out of suicide and then is plunged into violence after a friendly encounter with two ""vatos."" she is torn between self-protection and others' expectations. is there any resolution for her torrent of feelings? gang audition policefake homeless actress [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ] darlingnarita petergreene ashbaron-cohen"
4802,14337,primer,"friends/fledgling entrepreneurs invent a device in their garage that reduces the apparent mass of any object placed inside it, but they accidentally discover that it has some highly unexpected capabilities -- ones that could enable them to do and to have seemingly anything they want. taking advantage of this unique opportunity is the first challenge they face. dealing with the consequences is the next. distrust garage identitycrisis timetravel timemachine mathematics independentfilm paradox mechanicalengineering [ { "" i d "" :  8 7 8 ,  "" n a m e "" :  "" s c i e n c e  f i c t i o n "" } ,  { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ,  { "" i d "" :  5 3 ,  "" n a m e "" :  "" t h r i l l e r "" } ] shanecarruth davidsullivan shanecarruth"
4803,67238,cavite,"adam, a security guard, travels from california to the philippines, his native land, for his father's funeral. he arrives in manila. as he waits, a phone rings in his backpack; he answers it, and a male voice tells him that his mother and sister are captives and will be killed if adam doesn't cooperate. over the next hour, the voice sends adam by bus, taxi, motorized tricycle, and on foot through an urban landscape of busy streets, cramped apartments, a fetid squatters' camp, a bank, a cockfighting arena, and a church. adam's conversations with the voice cover murder, islam, jihad, rebellion in mindanao, and his family. what is it adam will be commanded to do? [ { "" i d "" :  1 0 7 6 9 ,  "" n a m e "" :  "" f o r e i g n "" } ,  { "" i d "" :  5 3 ,  "" n a m e "" :  "" t h r i l l e r "" } ] neilldelallana"
4804,9367,el mariachi,"el mariachi just wants to play his guitar and carry on the family tradition. unfortunately, the town he tries to find work in has another visitor...a killer who carries his guns in a guitar case. the drug lord and his henchmen mistake el mariachi for the killer, azul, and chase him around town trying to kill him and get his guitar case. unitedstates–mexicobarrier legs arms paperknife guitarcase [ { "" i d "" :  2 8 ,  "" n a m e "" :  "" a c t i o n "" } ,  { "" i d "" :  8 0 ,  "" n a m e "" :  "" c r i m e "" } ,  { "" i d "" :  5 3 ,  "" n a m e "" :  "" t h r i l l e r "" } ] carlosgallardo jaimedehoyos robertrodriguez"
4805,72766,newlyweds,"a newlywed couple's honeymoon is upended by the arrivals of their respective sisters. [ { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ,  { "" i d "" :  1 0 7 4 9 ,  "" n a m e "" :  "" r o m a n c e "" } ] edwardburns kerrybishé edwardburns"
